,unique_id,ds,close,y,XAU
6551,OKB,2023-07-05,43.2769,0.29390453337296923,-0.45683925478798754
6552,EGLD,2023-07-05,34.6084,-0.6089311811887056,-0.45683925478798754
6553,YFI,2023-07-05,6812.64,-0.17220853727233795,-0.45683925478798754
6554,SUN,2023-07-06,0.0055455,-0.654815535803583,-0.49408356290288075
6555,DOGE,2023-07-06,0.0654931,-0.5813015046958554,-0.49408356290288075
6556,EGLD,2023-07-06,33.7536,-0.6717202372150205,-0.49408356290288075
6557,LINK,2023-07-06,6.19334,-0.9409356407715104,-0.49408356290288075
6558,XMR,2023-07-06,167.485,0.926209142853706,-0.49408356290288075
6559,GT,2023-07-06,4.25602,-0.6637724504057523,-0.49408356290288075
6560,RAY,2023-07-06,0.201892,-0.7433065289419507,-0.49408356290288075
6561,DYDX,2023-07-06,1.83585,-0.25544235997202486,-0.49408356290288075
6562,LTC,2023-07-06,97.6722,1.5996853953326835,-0.49408356290288075
6563,LEO,2023-07-06,3.66847,-0.8556563990567342,-0.49408356290288075
6564,BNB,2023-07-06,234.379,-0.9098335880181061,-0.49408356290288075
6565,XRP,2023-07-06,0.468158,-0.2487412281866847,-0.49408356290288075
6566,BTC,2023-07-06,30222.0,-0.46463840027888825,-0.49408356290288075
6568,SOL,2023-07-06,20.435,-0.8457447509011243,-0.49408356290288075
6569,APE,2023-07-06,1.96682,-0.4288710671826915,-0.49408356290288075
6570,OKB,2023-07-06,42.9887,0.27403341280393506,-0.49408356290288075
6571,YFI,2023-07-06,6825.87,-0.1640764164528693,-0.49408356290288075
6572,1INCH,2023-07-06,0.309272,-0.8774601952295285,-0.49408356290288075
6573,TRX,2023-07-06,0.077523,-0.4862683127451413,-0.49408356290288075
6574,FLOW,2023-07-06,0.62905,-0.6802263492362379,-0.49408356290288075
6575,ETH,2023-07-06,1875.87,-0.36720122509165,-0.49408356290288075
6576,FET,2023-07-06,0.21708,-0.6578274106078866,-0.49408356290288075
6577,GT,2023-07-07,4.23992,-0.6720669753886037,-0.43428778931087236
6578,APE,2023-07-07,1.89719,-0.46616400957967863,-0.43428778931087236
6579,LTC,2023-07-07,97.7098,1.6022646121773145,-0.43428778931087236
6580,RAY,2023-07-07,0.209104,-0.7366986481796799,-0.43428778931087236
6581,SUN,2023-07-07,0.00554811,-0.6543773297004516,-0.43428778931087236
6582,SOL,2023-07-07,21.372,-0.8311798852569497,-0.43428778931087236
6583,LINK,2023-07-07,6.16132,-0.9481497817179291,-0.43428778931087236
6585,YFI,2023-07-07,6938.03,-0.09513471795614714,-0.43428778931087236
6586,EGLD,2023-07-07,34.0767,-0.6479870317843905,-0.43428778931087236
6587,BTC,2023-07-07,30292.7,-0.4611925770829309,-0.43428778931087236
6588,LEO,2023-07-07,3.82078,-0.7231709156303938,-0.43428778931087236
6589,BNB,2023-07-07,235.124,-0.9047146111144746,-0.43428778931087236
6590,DYDX,2023-07-07,1.85819,-0.22410874636807848,-0.43428778931087236
6591,1INCH,2023-07-07,0.306831,-0.8926446821366154,-0.43428778931087236
6592,ETH,2023-07-07,1868.8,-0.37654407690798125,-0.43428778931087236
6593,XMR,2023-07-07,165.217,0.7833332595691233,-0.43428778931087236
6594,FET,2023-07-07,0.222422,-0.6506769401384381,-0.43428778931087236
6595,FLOW,2023-07-07,0.606997,-0.7207857267395876,-0.43428778931087236
6596,TRX,2023-07-07,0.0786579,-0.4581540100571843,-0.43428778931087236
6597,OKB,2023-07-07,42.9443,0.2709720743123834,-0.43428778931087236
6598,XRP,2023-07-07,0.467047,-0.25331822316518937,-0.43428778931087236
6599,DOGE,2023-07-07,0.0652875,-0.5845321554724563,-0.43428778931087236
6600,DOGE,2023-07-10,0.065262,-0.584932844163134,-0.43838790408772393
6601,XMR,2023-07-10,164.697,0.7505751205444388,-0.43838790408772393
6602,EGLD,2023-07-10,35.3732,-0.5527530458951574,-0.43838790408772393
6603,XRP,2023-07-10,0.475995,-0.21645508089006923,-0.43838790408772393
6604,TRX,2023-07-10,0.0775054,-0.4867043086278692,-0.43838790408772393
6605,OKB,2023-07-10,42.8434,0.2640151136412679,-0.43838790408772393
6606,LINK,2023-07-10,6.20614,-0.938051786801674,-0.43838790408772393
6607,1INCH,2023-07-10,0.310122,-0.8721726844261591,-0.43838790408772393
6608,LEO,2023-07-10,3.90535,-0.6496084618626465,-0.43838790408772393
6609,YFI,2023-07-10,7073.71,-0.011735915780368842,-0.43838790408772393
6610,BTC,2023-07-10,30320.1,-0.45985713782452603,-0.43838790408772393
6611,BNB,2023-07-10,244.749,-0.8385801779635306,-0.43838790408772393
6613,APE,2023-07-10,1.93939,-0.44356222630877734,-0.43838790408772393
6614,SOL,2023-07-10,21.3692,-0.8312234088682664,-0.43838790408772393
6615,FET,2023-07-10,0.215043,-0.660554012694421,-0.43838790408772393
6616,LTC,2023-07-10,96.6493,1.529518349844033,-0.43838790408772393
6617,ETH,2023-07-10,1882.88,-0.35793766197531546,-0.43838790408772393
6618,DYDX,2023-07-10,1.85428,-0.22959283003824107,-0.43838790408772393
6619,RAY,2023-07-10,0.197614,-0.7472261786786388,-0.43838790408772393
6620,FLOW,2023-07-10,0.609973,-0.7153123350264434,-0.43838790408772393
6621,GT,2023-07-10,4.2624,-0.6604855516858399,-0.43838790408772393
6622,SUN,2023-07-10,0.00547011,-0.6674731442767907,-0.43838790408772393
6623,YFI,2023-07-11,6934.37,-0.09738442031436748,-0.4168612587537148
6624,LINK,2023-07-11,6.16002,-0.9484426731367406,-0.4168612587537148
6625,SOL,2023-07-11,21.8486,-0.8237715448449822,-0.4168612587537148
6626,FLOW,2023-07-11,0.592512,-0.7474262102627373,-0.4168612587537148
6627,OKB,2023-07-11,43.2309,0.2907328763772178,-0.4168612587537148
6628,FET,2023-07-11,0.213004,-0.6632832918571326,-0.4168612587537148
6629,XRP,2023-07-11,0.47601,-0.2163932852782983,-0.4168612587537148
6630,DOGE,2023-07-11,0.0648836,-0.5908787500671505,-0.4168612587537148
6632,RAY,2023-07-11,0.19993,-0.7451041803639662,-0.4168612587537148
6633,LTC,2023-07-11,96.2419,1.5015722609476836,-0.4168612587537148
6634,DYDX,2023-07-11,1.87102,-0.206113658519438,-0.4168612587537148
6635,TRX,2023-07-11,0.0775008,-0.48681826209721873,-0.4168612587537148
6636,GT,2023-07-11,4.28659,-0.6480231566960781,-0.4168612587537148
6637,ETH,2023-07-11,1875.62,-0.3675315946749715,-0.4168612587537148
6638,APE,2023-07-11,1.91704,-0.45553260204585416,-0.4168612587537148
6639,BNB,2023-07-11,248.003,-0.8162215862260582,-0.4168612587537148
6640,EGLD,2023-07-11,35.3074,-0.5575863634975571,-0.4168612587537148
6641,LEO,2023-07-11,3.90404,-0.6507479535788073,-0.4168612587537148
6642,XMR,2023-07-11,165.002,0.7697890290108402,-0.4168612587537148
6643,BTC,2023-07-11,30570.8,-0.44763835599671115,-0.4168612587537148
6644,SUN,2023-07-11,0.00547011,-0.6674731442767907,-0.4168612587537148
6645,1INCH,2023-07-11,0.306406,-0.8952884375383,-0.4168612587537148
6646,GT,2023-07-12,4.27706,-0.6529328972604617,-0.3317807488674295
6647,SOL,2023-07-12,22.0672,-0.8203735943329048,-0.3317807488674295
6648,LTC,2023-07-12,95.7781,1.469757346784387,-0.3317807488674295
6649,FET,2023-07-12,0.216383,-0.65876037165566,-0.3317807488674295
6650,APE,2023-07-12,1.90794,-0.4604064463056931,-0.3317807488674295
6651,LEO,2023-07-12,3.90369,-0.6510523979304536,-0.3317807488674295
6652,BTC,2023-07-12,30355.4,-0.45813666315950047,-0.3317807488674295
6653,1INCH,2023-07-12,0.32269,-0.7939921717476377,-0.3317807488674295
6654,DYDX,2023-07-12,1.82796,-0.26650870783841407,-0.3317807488674295
6655,XRP,2023-07-12,0.470091,-0.24077783368313022,-0.3317807488674295
6656,YFI,2023-07-12,6904.28,-0.11587992412826176,-0.3317807488674295
6657,EGLD,2023-07-12,35.212,-0.5645939394742888,-0.3317807488674295
6658,LINK,2023-07-12,6.21938,-0.9350688003516245,-0.3317807488674295
6659,XMR,2023-07-12,163.294,0.6621911415989942,-0.3317807488674295
6660,RAY,2023-07-12,0.196284,-0.7484447701115036,-0.3317807488674295
6661,ETH,2023-07-12,1871.93,-0.37240784972479624,-0.3317807488674295
6662,BNB,2023-07-12,243.993,-0.8437747370764774,-0.3317807488674295
6663,SUN,2023-07-12,0.00546589,-0.6681816614243824,-0.3317807488674295
6664,DOGE,2023-07-12,0.0645391,-0.5962919757117956,-0.3317807488674295
6665,OKB,2023-07-12,43.0487,0.2781703567114367,-0.3317807488674295
6666,TRX,2023-07-12,0.0776484,-0.48316184208070384,-0.3317807488674295
6668,FLOW,2023-07-12,0.582253,-0.7662943304190364,-0.3317807488674295
6669,EGLD,2023-07-13,36.6074,-0.4620952862464939,-0.3215300448230852
6670,RAY,2023-07-13,0.20418,-0.7412101851837594,-0.3215300448230852
6671,LEO,2023-07-13,3.90456,-0.6502956362563619,-0.3215300448230852
6672,BNB,2023-07-13,253.199,-0.7805192989894549,-0.3215300448230852
6673,FET,2023-07-13,0.23029,-0.6401453224571164,-0.3215300448230852
6674,FLOW,2023-07-13,0.616941,-0.7024969474400226,-0.3215300448230852
6675,GT,2023-07-13,4.39166,-0.5938923653949507,-0.3215300448230852
6676,SUN,2023-07-13,0.00577025,-0.6170811213672722,-0.3215300448230852
6677,XRP,2023-07-13,0.792209,1.0862540911466787,-0.3215300448230852
6678,LINK,2023-07-13,6.91807,-0.7776531808059256,-0.3215300448230852
6679,DOGE,2023-07-13,0.0692467,-0.5223201294281052,-0.3215300448230852
6680,BTC,2023-07-13,31266.2,-0.41374549248230164,-0.3215300448230852
6682,1INCH,2023-07-13,0.347639,-0.6387943987673355,-0.3215300448230852
6683,ETH,2023-07-13,1983.64,-0.22478550511342743,-0.3215300448230852
6684,APE,2023-07-13,1.97479,-0.4246024365507227,-0.3215300448230852
6685,LTC,2023-07-13,100.02,1.7607355364982442,-0.3215300448230852
6686,XMR,2023-07-13,164.166,0.71712402088654,-0.3215300448230852
6687,DYDX,2023-07-13,1.99178,-0.03673822526909941,-0.3215300448230852
6688,TRX,2023-07-13,0.0811024,-0.39759765009532827,-0.3215300448230852
6689,SOL,2023-07-13,25.692,-0.7640291706541387,-0.3215300448230852
6690,YFI,2023-07-13,7156.08,0.03889468073510016,-0.3215300448230852
6691,OKB,2023-07-13,43.8675,0.3346258512358137,-0.3215300448230852
6692,OKB,2023-07-14,43.1329,0.28397586799496466,-0.3184547501893396
6693,LEO,2023-07-14,3.8729,-0.6778348024652644,-0.3184547501893396
6694,XMR,2023-07-14,161.077,0.5225280757956776,-0.3184547501893396
6695,DOGE,2023-07-14,0.0682624,-0.5377867128882625,-0.3184547501893396
6696,RAY,2023-07-14,0.202997,-0.742294090195097,-0.3184547501893396
6697,1INCH,2023-07-14,0.333163,-0.7288438180491845,-0.3184547501893396
6698,TRX,2023-07-14,0.0793589,-0.4407884922280738,-0.3184547501893396
6700,FET,2023-07-14,0.235215,-0.6335530223706256,-0.3184547501893396
6701,FLOW,2023-07-14,0.604484,-0.7254075793521989,-0.3184547501893396
6702,LINK,2023-07-14,6.87727,-0.7868454653347788,-0.3184547501893396
6703,YFI,2023-07-14,6940.79,-0.09343822109584964,-0.3184547501893396
6704,BTC,2023-07-14,30256.8,-0.46294229494339584,-0.3184547501893396
6705,APE,2023-07-14,2.02399,-0.3982515423107147,-0.3184547501893396
6706,GT,2023-07-14,4.32723,-0.6270859209629687,-0.3184547501893396
6707,SUN,2023-07-14,0.0057208,-0.625383532018554,-0.3184547501893396
6708,SOL,2023-07-14,26.4931,-0.7515767545735109,-0.3184547501893396
6709,BNB,2023-07-14,246.221,-0.8284659041351472,-0.3184547501893396
6710,EGLD,2023-07-14,35.9405,-0.5110822088762893,-0.3184547501893396
6711,XRP,2023-07-14,0.721053,0.793112187734917,-0.3184547501893396
6712,DYDX,2023-07-14,2.087,0.09681534175721086,-0.3184547501893396
6713,LTC,2023-07-14,94.5763,1.3873184424259364,-0.3184547501893396
6714,ETH,2023-07-14,1930.44,-0.2950881524442378,-0.3184547501893396
6715,BTC,2023-07-17,30249.1,-0.4633175826182031,-0.3447647237289364
6716,EGLD,2023-07-17,37.224,-0.4168031337595665,-0.3447647237289364
6717,XMR,2023-07-17,167.928,0.9541165574458875,-0.3447647237289364
6718,LEO,2023-07-17,3.8927,-0.6606119505721415,-0.3447647237289364
6719,FET,2023-07-17,0.236443,-0.631909297597791,-0.3447647237289364
6720,TRX,2023-07-17,0.0798336,-0.42902898964108527,-0.3447647237289364
6721,SOL,2023-07-17,26.8024,-0.7467689499377124,-0.3447647237289364
6722,APE,2023-07-17,1.98136,-0.4210836281125753,-0.3447647237289364
6724,LTC,2023-07-17,92.5057,1.2452831658702626,-0.3447647237289364
6725,1INCH,2023-07-17,0.408769,-0.2585290629909165,-0.3447647237289364
6726,SUN,2023-07-17,0.00584599,-0.6043647496235297,-0.3447647237289364
6727,RAY,2023-07-17,0.23704,-0.7111027306845608,-0.3447647237289364
6728,ETH,2023-07-17,1917.13,-0.31267702906027317,-0.3447647237289364
6729,XRP,2023-07-17,0.743626,0.886106344035351,-0.3447647237289364
6730,YFI,2023-07-17,7024.86,-0.04176268086208163,-0.3447647237289364
6731,OKB,2023-07-17,43.7474,0.3263450685142972,-0.3447647237289364
6732,FLOW,2023-07-17,0.620912,-0.695193574290528,-0.3447647237289364
6733,DOGE,2023-07-17,0.0696728,-0.5156246999732917,-0.3447647237289364
6734,DYDX,2023-07-17,2.12336,0.14781311215289036,-0.3447647237289364
6735,BNB,2023-07-17,244.441,-0.8406964798243607,-0.3447647237289364
6736,LINK,2023-07-17,7.02389,-0.7538118193146693,-0.3447647237289364
6737,GT,2023-07-17,4.28443,-0.6491359625322867,-0.3447647237289364
6738,XMR,2023-07-18,166.937,0.8916871040353852,-0.26002582055701945
6739,ETH,2023-07-18,1897.59,-0.33849871569268003,-0.26002582055701945
6740,BTC,2023-07-18,29807.4,-0.48484544832759996,-0.26002582055701945
6741,APE,2023-07-18,2.05245,-0.3830087282848889,-0.26002582055701945
6742,GT,2023-07-18,4.24883,-0.6674766513142432,-0.26002582055701945
6743,EGLD,2023-07-18,35.9468,-0.5106194444249954,-0.26002582055701945
6744,FLOW,2023-07-18,0.629238,-0.6798805838995206,-0.26002582055701945
6745,FET,2023-07-18,0.225352,-0.6467550235387594,-0.26002582055701945
6746,LTC,2023-07-18,90.99,1.141311916630701,-0.26002582055701945
6747,OKB,2023-07-18,43.1195,0.2830519505222894,-0.26002582055701945
6748,XRP,2023-07-18,0.767969,0.9863923825247619,-0.26002582055701945
6749,SOL,2023-07-18,25.2367,-0.7711064207371617,-0.26002582055701945
6750,SUN,2023-07-18,0.00578927,-0.6138877573513496,-0.26002582055701945
6751,DYDX,2023-07-18,2.01444,-0.004955786403145037,-0.26002582055701945
6752,DOGE,2023-07-18,0.068334,-0.5366616418979675,-0.26002582055701945
6753,YFI,2023-07-18,6867.33,-0.13859208318188046,-0.26002582055701945
6754,BNB,2023-07-18,240.253,-0.8694726882437015,-0.26002582055701945
6755,LEO,2023-07-18,3.89386,-0.6596029350066858,-0.26002582055701945
6756,RAY,2023-07-18,0.220148,-0.7265797581161025,-0.26002582055701945
6757,LINK,2023-07-18,6.89162,-0.7836123946732828,-0.26002582055701945
6758,TRX,2023-07-18,0.0796975,-0.43240052598422646,-0.26002582055701945
6760,1INCH,2023-07-18,0.355778,-0.5881649276748395,-0.26002582055701945
6761,DYDX,2023-07-19,2.12398,0.1486827110980313,-0.2590005833116989
6762,BTC,2023-07-19,29933.7,-0.47868975568758,-0.2590005833116989
6763,DOGE,2023-07-19,0.0700883,-0.5090958313075439,-0.2590005833116989
6764,TRX,2023-07-19,0.0802792,-0.41799036661019856,-0.2590005833116989
6765,LINK,2023-07-19,6.90963,-0.7795547220172865,-0.2590005833116989
6766,BNB,2023-07-19,241.798,-0.8588568233898615,-0.2590005833116989
6767,LTC,2023-07-19,92.4691,1.2427725452183074,-0.2590005833116989
6768,SOL,2023-07-19,26.6716,-0.7488021243520753,-0.2590005833116989
6769,FLOW,2023-07-19,0.643094,-0.6543969429125157,-0.2590005833116989
6770,1INCH,2023-07-19,0.335697,-0.7130808152541991,-0.2590005833116989
6771,OKB,2023-07-19,43.1896,0.2878852799875539,-0.2590005833116989
6772,ETH,2023-07-19,1893.9,-0.3433749707425048,-0.2590005833116989
6773,RAY,2023-07-19,0.2508,-0.6984953486422913,-0.2590005833116989
6774,APE,2023-07-19,2.05598,-0.3811181051818964,-0.2590005833116989
6775,YFI,2023-07-19,6892.57,-0.12307774232901622,-0.2590005833116989
6776,FET,2023-07-19,0.226898,-0.6446856436537411,-0.2590005833116989
6777,XRP,2023-07-19,0.832692,1.2530322079016725,-0.2590005833116989
6778,EGLD,2023-07-19,35.9267,-0.512095883388647,-0.2590005833116989
6780,LEO,2023-07-19,3.87296,-0.6777826120049822,-0.2590005833116989
6781,GT,2023-07-19,4.23876,-0.6726645933376785,-0.2590005833116989
6782,SUN,2023-07-19,0.00580194,-0.6117605269579878,-0.2590005833116989
6783,XMR,2023-07-19,168.078,0.9635660206260852,-0.2590005833116989
6784,1INCH,2023-07-20,0.326671,-0.7692279593850345,-0.2904359088734686
6785,SUN,2023-07-20,0.00577994,-0.6154542182487502,-0.2904359088734686
6786,XMR,2023-07-20,166.285,0.8506134374121268,-0.2904359088734686
6787,BNB,2023-07-20,243.078,-0.8500618026695281,-0.2904359088734686
6788,DYDX,2023-07-20,2.16181,0.2017422725410613,-0.2904359088734686
6790,LINK,2023-07-20,8.22976,-0.48212799223603336,-0.2904359088734686
6791,BTC,2023-07-20,29869.6,-0.4818139037337027,-0.2904359088734686
6792,FLOW,2023-07-20,0.630543,-0.6774804574930511,-0.2904359088734686
6793,TRX,2023-07-20,0.0805627,-0.41096736474921003,-0.2904359088734686
6794,DOGE,2023-07-20,0.0706046,-0.5009830638174706,-0.2904359088734686
6795,LEO,2023-07-20,3.89765,-0.6563062375988608,-0.2904359088734686
6796,EGLD,2023-07-20,34.1302,-0.6440572066821353,-0.2904359088734686
6797,OKB,2023-07-20,43.0196,0.27616393891629826,-0.2904359088734686
6798,ETH,2023-07-20,1897.51,-0.3386044339593428,-0.2904359088734686
6799,GT,2023-07-20,4.21346,-0.6856988468821584,-0.2904359088734686
6800,FET,2023-07-20,0.22328,-0.6495284744583957,-0.2904359088734686
6801,LTC,2023-07-20,92.4917,1.2443228191727929,-0.2904359088734686
6802,YFI,2023-07-20,6835.25,-0.15831078581896002,-0.2904359088734686
6803,APE,2023-07-20,2.11681,-0.3485383308603579,-0.2904359088734686
6804,XRP,2023-07-20,0.800828,1.1217618496702881,-0.2904359088734686
6805,SOL,2023-07-20,25.6256,-0.7650613020082189,-0.2904359088734686
6806,RAY,2023-07-20,0.253177,-0.6963174600438558,-0.2904359088734686
6807,GT,2023-07-21,4.21084,-0.6870486391464486,-0.30410351426592763
6808,LTC,2023-07-21,94.0219,1.3492887132061615,-0.30410351426592763
6809,TRX,2023-07-21,0.0807216,-0.40703101555798926,-0.30410351426592763
6810,DOGE,2023-07-21,0.0731405,-0.4611357520257274,-0.30410351426592763
6811,APE,2023-07-21,2.15104,-0.3302051782214254,-0.30410351426592763
6812,SOL,2023-07-21,25.6636,-0.7644706244260645,-0.30410351426592763
6813,BTC,2023-07-21,29900.2,-0.4803225007662868,-0.30410351426592763
6814,ETH,2023-07-21,1894.05,-0.3431767489925121,-0.30410351426592763
6815,LINK,2023-07-21,8.12876,-0.5048834024667733,-0.30410351426592763
6816,XMR,2023-07-21,163.113,0.6507887893615554,-0.30410351426592763
6817,1INCH,2023-07-21,0.335707,-0.713018609244748,-0.30410351426592763
6818,DYDX,2023-07-21,2.15104,0.18663649731659845,-0.30410351426592763
6819,BNB,2023-07-21,243.505,-0.8471278387261045,-0.30410351426592763
6820,RAY,2023-07-21,0.234502,-0.7134281329827643,-0.30410351426592763
6821,LEO,2023-07-21,3.88604,-0.6664050916634647,-0.30410351426592763
6822,EGLD,2023-07-21,33.3469,-0.7015942534596418,-0.30410351426592763
6823,FET,2023-07-21,0.224504,-0.6478901038379155,-0.30410351426592763
6825,SUN,2023-07-21,0.00584112,-0.6051823985592575,-0.30410351426592763
6826,YFI,2023-07-21,6822.88,-0.16591428805152464,-0.30410351426592763
6827,XRP,2023-07-21,0.773915,1.0108881630307816,-0.30410351426592763
6828,OKB,2023-07-21,43.2604,0.29276687379840616,-0.30410351426592763
6829,FLOW,2023-07-21,0.629606,-0.6792037666446693,-0.30410351426592763
6830,EGLD,2023-07-24,32.2503,-0.7821446498546538,-0.31777111965838667
6831,SOL,2023-07-24,23.4872,-0.7983009057366104,-0.31777111965838667
6832,LEO,2023-07-24,3.97852,-0.585962195548515,-0.31777111965838667
6833,ETH,2023-07-24,1849.25,-0.4023789783237207,-0.31777111965838667
6834,TRX,2023-07-24,0.0813102,-0.3924499259799373,-0.31777111965838667
6835,OKB,2023-07-24,42.2854,0.22554153530149967,-0.31777111965838667
6836,BTC,2023-07-24,29163.5,-0.5162282709001169,-0.31777111965838667
6837,1INCH,2023-07-24,0.300864,-0.9297630079762669,-0.31777111965838667
6838,FLOW,2023-07-24,0.588829,-0.7541999003432177,-0.31777111965838667
6839,RAY,2023-07-24,0.204475,-0.7409398961065451,-0.31777111965838667
6840,SUN,2023-07-24,0.00581136,-0.6101789555053069,-0.31777111965838667
6841,LINK,2023-07-24,7.60859,-0.6220782711769112,-0.31777111965838667
6842,XMR,2023-07-24,161.031,0.5196302404204176,-0.31777111965838667
6843,GT,2023-07-24,4.15454,-0.7160537171920706,-0.31777111965838667
6844,DOGE,2023-07-24,0.0745101,-0.43961484101584075,-0.31777111965838667
6845,YFI,2023-07-24,6513.31,-0.3561985391537918,-0.31777111965838667
6846,FET,2023-07-24,0.210975,-0.6659991856389579,-0.31777111965838667
6847,XRP,2023-07-24,0.706115,0.7315719978259156,-0.31777111965838667
6848,DYDX,2023-07-24,2.07315,0.07738962338591897,-0.31777111965838667
6849,APE,2023-07-24,2.04278,-0.38818785729506927,-0.31777111965838667
6851,BNB,2023-07-24,238.674,-0.880322170835425,-0.31777111965838667
6852,LTC,2023-07-24,88.9193,0.9992697804557604,-0.31777111965838667
6853,FLOW,2023-07-25,0.584059,-0.7629727761737615,-0.3116209474931101
6854,GT,2023-07-25,4.2376,-0.6732622112867537,-0.3116209474931101
6855,RAY,2023-07-25,0.209785,-0.7360746927166867,-0.3116209474931101
6856,1INCH,2023-07-25,0.301579,-0.9253152783004919,-0.3116209474931101
6857,FET,2023-07-25,0.209083,-0.6685316997026413,-0.3116209474931101
6858,DOGE,2023-07-25,0.0813633,-0.3319285769000731,-0.3116209474931101
6860,ETH,2023-07-25,1861.24,-0.38653445310762263,-0.3116209474931101
6861,XMR,2023-07-25,161.879,0.5730512055991319,-0.3116209474931101
6862,LTC,2023-07-25,89.5237,1.0407293193093532,-0.3116209474931101
6863,BNB,2023-07-25,237.583,-0.8878185517775217,-0.3116209474931101
6864,LEO,2023-07-25,3.98972,-0.5762199762958394,-0.3116209474931101
6865,OKB,2023-07-25,42.5066,0.24079306850715665,-0.3116209474931101
6866,EGLD,2023-07-25,32.2962,-0.7787730802809435,-0.3116209474931101
6867,SUN,2023-07-25,0.00585059,-0.6035924323536429,-0.3116209474931101
6868,SOL,2023-07-25,23.3033,-0.8011594743512995,-0.3116209474931101
6869,TRX,2023-07-25,0.0816643,-0.3836779860893695,-0.3116209474931101
6870,YFI,2023-07-25,6521.9,-0.3509185000125044,-0.3116209474931101
6871,LINK,2023-07-25,7.39708,-0.6697317050175428,-0.3116209474931101
6872,XRP,2023-07-25,0.70925,0.7444872806860522,-0.3116209474931101
6873,BTC,2023-07-25,29226.9,-0.5131382399153404,-0.3116209474931101
6874,APE,2023-07-25,2.00386,-0.40903291428330335,-0.3116209474931101
6875,DYDX,2023-07-25,2.05396,0.05047413345486565,-0.3116209474931101
6876,APE,2023-07-26,1.99808,-0.4121286087692229,-0.2883858514850428
6877,FLOW,2023-07-26,0.593424,-0.7457488805441932,-0.2883858514850428
6878,FET,2023-07-26,0.212108,-0.6644826219845429,-0.2883858514850428
6879,SUN,2023-07-26,0.00583923,-0.6054997202201458,-0.2883858514850428
6880,GT,2023-07-26,4.23927,-0.6724018475152402,-0.2883858514850428
6881,RAY,2023-07-26,0.217104,-0.7293687748992908,-0.2883858514850428
6882,SOL,2023-07-26,25.2309,-0.7711965767891749,-0.2883858514850428
6883,BTC,2023-07-26,29467.2,-0.5014263401418106,-0.2883858514850428
6884,EGLD,2023-07-26,32.7146,-0.7480396443410628,-0.2883858514850428
6886,LTC,2023-07-26,89.5836,1.044838231250667,-0.2883858514850428
6887,YFI,2023-07-26,6861.63,-0.14209571800205972,-0.2883858514850428
6888,LINK,2023-07-26,7.74981,-0.5902612510503262,-0.2883858514850428
6889,DYDX,2023-07-26,2.06708,0.06887596919720089,-0.2883858514850428
6890,BNB,2023-07-26,239.11,-0.8773263669025614,-0.2883858514850428
6891,OKB,2023-07-26,42.8687,0.26575952498893085,-0.2883858514850428
6892,XMR,2023-07-26,162.417,0.6069432802054402,-0.2883858514850428
6893,1INCH,2023-07-26,0.306412,-0.8952511139326291,-0.2883858514850428
6894,XRP,2023-07-26,0.718929,0.7843619291081451,-0.2883858514850428
6895,TRX,2023-07-26,0.0820933,-0.3730505864478738,-0.2883858514850428
6896,DOGE,2023-07-26,0.0784241,-0.37811305531731826,-0.2883858514850428
6897,ETH,2023-07-26,1871.1,-0.37350467674142374,-0.2883858514850428
6898,LEO,2023-07-26,3.96812,-0.5950085419974283,-0.2883858514850428
6899,DOGE,2023-07-27,0.0773261,-0.3953662389394383,-0.36868303316573975
6900,LTC,2023-07-27,90.1057,1.080652303446995,-0.36868303316573975
6901,FLOW,2023-07-27,0.581543,-0.7676001463183416,-0.36868303316573975
6902,1INCH,2023-07-27,0.303018,-0.9163638335404349,-0.36868303316573975
6903,SUN,2023-07-27,0.00585642,-0.6026136041615909,-0.36868303316573975
6904,BNB,2023-07-27,240.435,-0.8682221462350289,-0.36868303316573975
6905,OKB,2023-07-27,43.1983,0.28848513685414207,-0.36868303316573975
6906,GT,2023-07-27,4.23606,-0.6740556006329391,-0.36868303316573975
6907,XRP,2023-07-27,0.714807,0.7673804949934773,-0.36868303316573975
6908,LEO,2023-07-27,3.96389,-0.5986879694473224,-0.36868303316573975
6909,BTC,2023-07-27,29179.3,-0.5154582000868762,-0.36868303316573975
6910,YFI,2023-07-27,6911.48,-0.11145428014487742,-0.36868303316573975
6911,APE,2023-07-27,1.97847,-0.42263147535553514,-0.36868303316573975
6912,ETH,2023-07-27,1858.59,-0.3900363706908304,-0.36868303316573975
6914,EGLD,2023-07-27,32.3577,-0.7742556177802199,-0.36868303316573975
6915,DYDX,2023-07-27,2.04745,0.04134334453088664,-0.36868303316573975
6916,RAY,2023-07-27,0.218441,-0.7281437698273057,-0.36868303316573975
6917,SOL,2023-07-27,25.0243,-0.7744079975384667,-0.36868303316573975
6918,FET,2023-07-27,0.213942,-0.66202774313,-0.36868303316573975
6919,TRX,2023-07-27,0.0824677,-0.3637757649425682,-0.36868303316573975
6920,XMR,2023-07-27,162.756,0.6282990669926859,-0.36868303316573975
6921,LINK,2023-07-27,7.93836,-0.5477807302680887,-0.36868303316573975
6922,DOGE,2023-07-28,0.0775544,-0.3917788966617242,-0.3174295129440183
6923,OKB,2023-07-28,42.8987,0.2678279969426819,-0.3174295129440183
6924,ETH,2023-07-28,1876.33,-0.3665933450583384,-0.3174295129440183
6925,XRP,2023-07-28,0.710986,0.7516390928216811,-0.3174295129440183
6926,RAY,2023-07-28,0.215494,-0.7308439118969691,-0.3174295129440183
