ds,1INCH,APE,BNB,BTC,DOGE,DYDX,EGLD,ETH,FET,FLOW,GT,LEO,LINK,LTC,OKB,RAY,SOL,SUN,TRX,XMR,XRP,YFI,y,unique_id,day,week,month,months_since_start,is_holiday,days_to_holiday
2023-10-03,-1.1746307435807648,-0.8666226198084195,-1.0533092346284814,-0.6021886438946006,-0.6454541210656453,0.0050586272554127,-1.3540407115112727,-0.6594990176311597,-0.6570001940691148,-1.0224126468831896,-0.9276825974688118,-0.9446933242981512,-0.6624206846018248,-0.6024513185372778,0.2907328763772178,-0.7477887464529086,-0.7970169592027696,-0.6619510757971011,-0.2388877170343248,-0.3303804708489271,-0.0607301392271793,-1.1482781710800245,1824.5999755859375,XAU,3,40,10,17,0,6
2023-10-04,-1.2106480230531265,-0.8701200047553148,-1.0552812431806184,-0.5881324146200022,-0.6473444288887246,-0.0750005788552973,-1.3388429392933918,-0.6734934731806577,-0.6556442549853351,-1.0372860738940084,-0.9212272932430278,-0.84904560742099,-0.6071205317192993,-0.6975325012059823,0.2810800072597131,-0.7530039512919056,-0.8044237452000473,-0.6556919480098456,-0.2010997556983399,-0.1924813048392487,0.0119085425558913,-1.125578305481915,1818.5,XAU,4,40,10,17,0,5
2023-10-05,-1.2401336715330906,-0.8975688529219898,-1.0714558359741064,-0.5993666755346864,-0.6517850023783521,-0.1016075014187198,-1.3682174637493152,-0.7120674257292731,-0.659594280884875,-1.0444367953256968,-0.9261937044749956,-0.9396047544206378,-0.6447120188182984,-0.6574517458251844,0.2687174398827949,-0.7638704884300825,-0.8096792212665311,-0.6548071410506494,-0.2184578417794495,-0.1228702594117961,-0.018931587425283,-1.0901731536148391,1816.5999755859375,XAU,5,40,10,17,0,4
2023-10-06,-1.20259234482917,-0.8893047411715158,-1.0492552797652026,-0.5703086869996117,-0.645372411999311,-0.0142689105898148,-1.3602549770000727,-0.6617983899310772,-0.6452277515796353,-1.024647247330592,-0.9389291490449384,-0.9060984789194716,-0.5971892596106754,-0.5779144604169428,0.268414063996245,-0.7633903817302171,-0.7970791357903649,-0.6644275279124986,-0.2424376153294914,-0.0271156991857964,-0.0046156040316708,-1.0922446008681732,1830.199951171875,XAU,6,40,10,17,0,3
2023-10-07,-1.2228217391027658,-0.9039512680241599,-1.0669941952545208,-0.5772604444043743,-0.659369279817584,-0.008004057974284,-1.3957972456507506,-0.6940292464799205,-0.6539505581238583,-1.0391111508574975,-0.953320064025537,-0.8842770675814845,-0.6292143077449802,-0.6429390779946218,0.25719145449606046,-0.7673726408011752,-0.8044418800380959,-0.6693619636868398,-0.2500980960190139,0.0006027261427820653,-0.03593224684139037,-1.1159115516330222,1836.63330078125,XAU,7,40,10,17,0,2
2023-10-08,-1.2430511333763619,-0.9185977948768039,-1.084733110743839,-0.584212201809137,-0.673366147635857,-0.0017392053587531996,-1.4313395143014285,-0.7262601030287639,-0.6626733646680814,-1.0535750543844027,-0.9677109790061356,-0.8624556562434975,-0.6612393558792851,-0.7079636955723009,0.24596884499587593,-0.7713548998721333,-0.811804624285827,-0.6742963994611808,-0.2577585767085364,0.02832115147136053,-0.06724888965110994,-1.1395785023978713,1843.066650390625,XAU,8,40,10,17,0,1
2023-10-09,-1.2632805276499577,-0.933244321729448,-1.102472026233157,-0.5911639592138996,-0.68736301545413,0.0045256472567776,-1.4668817829521064,-0.7584909595776071,-0.6713961712123043,-1.068038957911308,-0.9821018939867342,-0.8406342449055104,-0.6932644040135899,-0.7729883131499798,0.2347462354956914,-0.7753371589430914,-0.819167368533558,-0.679230835235522,-0.2654190573980589,0.056039576799939,-0.0985655324608295,-1.1632454531627203,1849.5,XAU,9,41,10,17,1,32
2023-10-10,-1.3231413705450412,-0.9351135213411884,-1.0874930065688393,-0.6007800966475967,-0.6854428523952748,-0.1611049002136796,-1.4795086415516892,-0.7774673884435926,-0.6751721871603226,-1.0497225909518983,-0.9849508830025828,-0.8566132241619078,-0.7047840488165377,-0.7411733989866836,0.285485852521203,-0.7786493454316673,-0.8204497606527089,-0.6861968012197824,-0.2681093501744375,-0.0066418622953697,-0.1214546270608035,-1.1740882809220123,1861.0,XAU,10,41,10,17,0,31
2023-10-11,-1.3380334892077068,-0.9264959219850556,-1.1031660083368708,-0.6352870672662362,-0.697281239044551,-0.2217664395319731,-1.4836882125482933,-0.7772427371269343,-0.6736716859629712,-1.0700712488531847,-1.0038119115505442,-0.8602752547917082,-0.6722438121865798,-0.8916871649571553,0.240207001453594,-0.780264666255833,-0.8251394297720765,-0.6909213681707848,-0.2759002993288675,-0.0325333914091103,-0.1716779806008112,-1.230232492233448,1872.800048828125,XAU,11,41,10,17,0,30
2023-10-12,-1.311415537763452,-0.9211346932992328,-1.1081132074920583,-0.6338882677510456,-0.7006517380308394,-0.2651622320523893,-1.4472326574408296,-0.8148520104922512,-0.6778452477233119,-1.074369406256954,-0.9948785535876477,-0.8650680787276228,-0.708219890460288,-0.9140495237696492,0.234429069796116,-0.7797286692722046,-0.8342218748050447,-0.6898182976353162,-0.2991195573334684,-0.0780168075164586,-0.1866860748462585,-1.2434172232672809,1869.300048828125,XAU,12,41,10,17,0,29
2023-10-13,-1.283186450674406,-0.9166036248994266,-1.0975660537375962,-0.6210017662940284,-0.692259274121391,-0.2169555937548232,-1.4123931051791532,-0.7860437828266181,-0.6677700715302122,-1.063045591479458,-0.9843635688112506,-0.8657204594811502,-0.6918359950941554,-0.8633157796662125,0.289298735822617,-0.7781509140486008,-0.8214647934452005,-0.6861497906033545,-0.2873897817384846,0.0764504172691659,-0.1657744398229563,-1.197820796782911,1927.4000244140625,XAU,13,41,10,17,0,28
2023-10-14,-1.2712574115952755,-0.9136989565438376,-1.080088240425913,-0.5979126388725545,-0.6848122260115154,-0.21313122850146177,-1.3774972376667902,-0.7721990948215596,-0.665700691645194,-1.0468117863087525,-0.9651642335507383,-0.874247800797257,-0.6774918256087715,-0.8317729637338657,0.3051179496644704,-0.7767759519857544,-0.8115061766653701,-0.6665357301992109,-0.26117057479079453,0.0360907100861901,-0.15368035198146535,-1.1949461771029628,1925.3000081380208,XAU,14,41,10,17,0,27
2023-10-15,-1.259328372516145,-0.9107942881882486,-1.0626104271142296,-0.5748235114510807,-0.6773651779016399,-0.20930686324810033,-1.3426013701544273,-0.7583544068165009,-0.6636313117601758,-1.030577981138047,-0.9459648982902261,-0.8827751421133637,-0.6631476561233878,-0.8002301478015189,0.3209371635063239,-0.7754009899229082,-0.8015475598855396,-0.6469216697950674,-0.23495136784310441,-0.004268997096785701,-0.14158626413997435,-1.1920715574230147,1923.1999918619792,XAU,15,41,10,17,0,26
2023-10-16,-1.2473993334370146,-0.9078896198326596,-1.0451326138025463,-0.5517343840296068,-0.6699181297917642,-0.2054824979947389,-1.3077055026420643,-0.7445097188114423,-0.6615619318751575,-1.0143441759673415,-0.9267655630297138,-0.8913024834294705,-0.6488034866380039,-0.768687331869172,0.3367563773481773,-0.7740260278600618,-0.7915889431057092,-0.6273076093909238,-0.2087321608954143,-0.0446287042797615,-0.1294921762984834,-1.1891969377430665,1921.0999755859375,XAU,16,42,10,17,0,25
2023-10-17,-1.2238294764558784,-0.8907668944494676,-1.0699373206778613,-0.5486735962402699,-0.6839453766218795,-0.3011383819602331,-1.3849651296056555,-0.7813657495267861,-0.673359806588321,-1.0222875828252278,-0.9533853211579072,-0.9027408926413172,-0.6863296364204992,-0.8429701489184034,0.5055919531198445,-0.7772355961227122,-0.7887443642232288,-0.6523709837493329,-0.2177419167220155,-0.20016686822581,-0.1501813471194101,-1.230539828621183,1922.699951171875,XAU,17,42,10,17,0,24
2023-10-18,-1.2414835419381862,-0.8924700620040046,-1.0749807153721775,-0.559459461491548,-0.6924226922540595,-0.2271663684655093,-1.3800583573284473,-0.7857530575932953,-0.6766164697579519,-1.0433884642516065,-0.9537408008000292,-0.8936423557321219,-0.6832137223265274,-0.9211835278079906,0.3644601117154151,-0.780282074704874,-0.7977599694245322,-0.6306906948231448,-0.2009957112263254,-0.1884495338823649,-0.1659145098763038,-1.2772549595569078,1955.300048828125,XAU,18,42,10,17,0,23
2023-10-19,-1.2654763997835918,-0.925574711861218,-1.0760938351820948,-0.5429516776659361,-0.689891282525896,-0.2008820390591551,-1.4370959123172553,-0.7792513841935288,-0.6780379972080743,-1.0623816484658672,-0.9812827452461916,-0.3150241194035704,-0.6892720686740978,-0.8874959375846299,0.3573928325400993,-0.773106128763373,-0.7763556791448861,-0.6417616949919116,-0.1879381299884876,-0.0517472998755101,-0.0920316764429104,-1.375067838317459,1968.4000244140625,XAU,19,42,10,17,0,22
2023-10-20,-1.2256023477252436,-0.895988870442152,-1.0581808515743534,-0.4936281546912706,-0.6647201761103458,-0.1811898306885459,-1.31137823638249,-0.7212384853622773,-0.6555385104763334,-1.0181990916362764,-0.9495986901874752,-0.6887078150240542,-0.6252775466746985,-0.7460437286667051,0.3188227255091562,-0.7639382897579261,-0.7456031389203024,-0.6128619185428696,-0.1556992071599505,0.1121693880903102,-0.0309693725982714,-1.278293756547452,1982.5,XAU,20,42,10,17,0,21
2023-10-21,-1.186339988093167,-0.8863607964152981,-1.0322355404493702,-0.46082378789599904,-0.6364425538458949,-0.09835351826916047,-1.2368535718109357,-0.6729340473528999,-0.6447249074376742,-1.0003253533525938,-0.9283437552572998,-0.6830306527333581,-0.4301735605607009,-0.6532307934358322,0.34857654541277855,-0.7627722290835709,-0.7293527696140681,-0.6102539486315133,-0.1529725813933445,0.20897388866966474,-0.006579331250170965,-1.1458399690706598,1980.433349609375,XAU,21,42,10,17,0,20
2023-10-22,-1.1470776284610906,-0.8767327223884442,-1.0062902293243867,-0.42801942110072744,-0.6081649315814439,-0.015517205849775034,-1.1623289072393814,-0.6246296093435223,-0.633911304399015,-0.9824516150689111,-0.9070888203271245,-0.6773534904426619,-0.23506957444670334,-0.5604178582049595,0.37833036531640085,-0.7616061684092157,-0.7131024003078338,-0.6076459787201568,-0.1502459556267385,0.3057783892490193,0.01781071009792947,-1.0133861815938674,1978.36669921875,XAU,22,42,10,17,0,19
2023-10-23,-1.1078152688290142,-0.8671046483615903,-0.9803449181994034,-0.3952150543054559,-0.579887309316993,0.0673191065696104,-1.0878042426678272,-0.5763251713341448,-0.6230977013603558,-0.9645778767852284,-0.8858338853969491,-0.6716763281519658,-0.0399655883327058,-0.4676049229740866,0.4080841852200232,-0.7604401077348605,-0.6968520310015995,-0.6050380088088004,-0.1475193298601325,0.4025828898283738,0.0422007514460299,-0.8809323941170751,1976.300048828125,XAU,23,43,10,17,0,18
2023-10-24,-1.048564044826554,-0.8235828258830727,-0.969653471136248,-0.2737729375110154,-0.5556919977128579,0.4012030241353856,-1.0302818868252828,-0.4842313462874499,-0.5780679415208356,-0.9011317766749009,-0.8474832990787238,-0.6824971502504734,-0.0386137817843449,-0.3834648330372614,0.5219535662740151,-0.7606499253575116,-0.6899737459988811,-0.5712424124489118,-0.1189938037827845,0.3904875769577209,0.1367603965779958,-0.8570769437010823,1975.0,XAU,24,43,10,17,0,17
2023-10-25,-1.0479482053329854,-0.782615754736361,-0.9869824103992798,-0.2531759801897768,-0.5535927032393468,0.3936431236284355,-1.054925930223538,-0.4815487452708795,-0.5466096193619105,-0.897493883930076,-0.8443870198770509,-0.5482980800448677,0.1184886692443171,-0.4120008491906285,0.4569345978611089,-0.7429812658151334,-0.6625678606016088,-0.5586167040368515,-0.0904410279627659,0.3814160923047312,0.1050139309575136,-0.8097717269009063,1984.0999755859375,XAU,25,43,10,17,0,16
2023-10-26,-1.0483525443944193,-0.77159872436,-0.9880062057800062,-0.2749377914626899,-0.5528620356269346,0.4116943146348271,-1.0338003657486103,-0.4675939340713801,-0.552721384274584,-0.90892804934695,-0.8755249757754057,-0.6141276472808037,0.0780245932300509,-0.4158216571227009,0.4285689524686705,-0.747512043736574,-0.6619212240906187,-0.5695987198245226,-0.1147329349288514,0.3992440795047043,0.0958228636334416,-0.8183587055742226,1987.199951171875,XAU,26,43,10,17,0,15
2023-10-27,-1.0691231309502425,-0.786927232350834,-0.975308394615025,-0.2879510134332785,-0.5492338388160535,0.5157937238418502,-1.044208893168976,-0.4925698745704839,-0.5249239637880553,-0.885360831130475,-0.8901357042545147,-0.6034546981530958,0.1968934490492426,-0.5252531632993008,0.3975625578819433,-0.7511384985420466,-0.6664912032788657,-0.523372173320632,-0.0892246985399281,0.4934237292006708,0.0725217982883277,-0.9123175860325768,1988.5999755859375,XAU,27,43,10,17,0,14
2023-10-28,-1.0348351785406298,-0.7713648512471653,-0.9676929144340073,-0.2776720302362854,-0.5387687930124725,0.5443081537688076,-0.9912309332079181,-0.47982201358205245,-0.5054932987141746,-0.8709147063176917,-0.8881230369087795,-0.6091985482541524,0.19716381035891467,-0.47110561534033707,0.4086909369931236,-0.7493915454102205,-0.6510465389202191,-0.5168427344889163,-0.0735280210119412,0.7345320319451708,0.11694735020839961,-0.8517128992804802,1991.13330078125,XAU,28,43,10,17,0,13
2023-10-29,-1.000547226131017,-0.7558024701434966,-0.9600774342529894,-0.2673930470392923,-0.5283037472088915,0.5728225836957649,-0.9382529732468603,-0.46707415259362106,-0.48606263364029395,-0.8564685815049085,-0.8861103695630442,-0.6149423983552091,0.19743417166858673,-0.41695806738137337,0.4198193161043039,-0.7476445922783944,-0.6356018745615725,-0.5103132956572004,-0.057831343483954294,0.9756403346896709,0.1613729021284715,-0.7911082125283836,1993.6666259765625,XAU,29,43,10,17,0,12
2023-10-30,-0.9662592737214044,-0.7402400890398279,-0.9524619540719717,-0.2571140638422992,-0.5178387014053105,0.6013370136227223,-0.8852750132858025,-0.4543262916051896,-0.4666319685664133,-0.8420224566921252,-0.884097702217309,-0.6206862484562657,0.1977045329782588,-0.3628105194224096,0.4309476952154842,-0.7458976391465683,-0.6201572102029259,-0.5037838568254847,-0.0421346659559674,1.216748637434171,0.2057984540485434,-0.730503525776287,1996.199951171875,XAU,30,44,10,17,0,11
2023-10-31,-0.9828931606487092,-0.7717968916540813,-0.9653796407549612,-0.2525423776219204,-0.5395591710964365,0.4109228962157504,-0.959008815858585,-0.4545245133551827,-0.4722176880102561,-0.8816751197752529,-0.8924231384733881,-0.592790447435435,0.2270612651868271,-0.3829709404499918,0.4167717674257777,-0.731030823665619,-0.5736133711438525,-0.5115691506960596,-0.0047480190120389,1.2038343710879007,0.2871626762136779,-0.8747241990848279,1985.199951171875,XAU,31,44,10,17,0,10
2023-11-01,-0.8405969140286278,-0.7584661242225,-0.959367419559421,-0.21766499319438,-0.5318015237792775,0.4841515428702733,-0.7882928061361262,-0.4093960282734687,-0.4434779367093335,-0.8495741187802198,-0.8547113851352082,-0.6609511885639756,0.2784749742428157,-0.3059031179781003,0.4854312464772849,-0.600081721277306,-0.5051305231518142,-0.4552571480178011,0.0809722396813585,1.1251518410074584,0.3360553642468836,-0.7717849493768563,1978.800048828125,XAU,1,44,11,18,0,9
2023-11-02,-0.8727014355064961,-0.7478882754168057,-0.9356071213946454,-0.2418393680910539,-0.5455695014566014,0.2819417365461483,-0.7498245929389095,-0.4725494778212022,-0.4833329082982195,-0.84223028372962,-0.8557056977573761,-0.6173199637680644,0.128875049557556,-0.354153679906653,0.4434550556291654,-0.6663043776631422,-0.5408369829930451,-0.4749512383999112,0.0388788190034344,1.1307585224943753,0.3107191634207785,-0.8530139566552248,1985.5999755859375,XAU,2,44,11,18,0,8
2023-11-03,-0.8852483876128437,-0.7487719944309523,-0.9379295565536084,-0.2492330226713474,-0.5413206300072195,0.411413798846072,-0.7558405308057262,-0.4253066274062311,-0.4686116663994935,-0.8863024899198333,-0.868106270200682,-0.6039505075257767,0.2450402922800256,-0.3337051548698294,0.472551561111929,-0.691256182543747,-0.5470219990440771,-0.4828809220209432,0.0001371166739821,1.1291206155431404,0.3468489977695493,-0.8804775362632274,1991.5,XAU,3,44,11,18,0,7
2023-11-04,-0.7890861911355702,-0.7241546176914218,-0.8816299720935789,-0.24136985234205288,-0.5011328637724168,0.4878029233872356,-0.4601879131906325,-0.39371008045736505,-0.45336750228747696,-0.8368500770008396,-0.8370765037586251,-0.6424467709239235,0.3729287017913352,-0.2094568710751359,0.6349587857117727,-0.6896762894404365,-0.5385302315932633,-0.48308911189369524,0.0075647359261385334,1.0228456529765222,0.4967692716334178,-0.7635114538190292,1988.1999918619792,XAU,4,44,11,18,0,6
2023-11-05,-0.6929239946582968,-0.6995372409518912,-0.8253303876335492,-0.2335066820127584,-0.46094509753761403,0.5641920479283992,-0.1645352955755388,-0.36211353350849895,-0.4381233381754604,-0.787397664081846,-0.8060467373165681,-0.6809430343220703,0.5008171113026448,-0.0852085872804424,0.7973660103116164,-0.6880963963371259,-0.5300384641424495,-0.48329730176644736,0.014992355178294968,0.9165706904099041,0.6466895454972863,-0.646545371374831,1984.8999837239583,XAU,5,44,11,18,0,5
2023-11-06,-0.5967617981810233,-0.6749198642123606,-0.7690308031735196,-0.2256435116834639,-0.4207573313028113,0.6405811724695627,0.1311173220395548,-0.3305169865596329,-0.4228791740634439,-0.7379452511628523,-0.7750169708745112,-0.7194392977202171,0.6287055208139545,0.0390396965142511,0.95977323491146,-0.6865165032338154,-0.5215466966916357,-0.4835054916391994,0.0224199744304514,0.810295727843286,0.7966098193611548,-0.5295792889306328,1981.5999755859375,XAU,6,45,11,18,0,4
2023-11-07,-0.6579600702793124,-0.7213981284836595,-0.8292217262283009,-0.2172263452627871,-0.4569953022220583,0.5668055200269675,-0.002974186823381,-0.3612677873751962,-0.4604144591447382,-0.7368270313504893,-0.7772168231525717,-0.709296951605378,0.5947075861226808,-0.0705290020477011,0.910798713953149,-0.6924335434394095,-0.493083809305245,-0.4962520844935029,-0.0133490286985826,0.7782305494518156,0.6339308115203028,-0.6938382947194974,1966.800048828125,XAU,7,45,11,18,0,3
2023-11-08,-0.5041681531126115,-0.6926370914777968,-0.826177824525873,-0.1931884386114977,-0.4206709082518809,0.6922802323371308,0.0043859715924317,-0.3469826065923753,-0.4507488756067586,-0.671786364501151,-0.7168728659326131,-0.6299935472065896,1.0035164164561206,-0.0634498749635005,1.2134161607869176,-0.6873539412560998,-0.4903495938657463,-0.4872663409534301,0.027751014996535,0.8690083924029108,0.6550937486981407,-0.5237153106526484,1951.5,XAU,8,45,11,18,0,2
2023-11-09,-0.5708094510378984,-0.7505233648408065,-0.8131708134136925,-0.1559472292192627,-0.4693805110844946,0.6092756104444923,-0.1203694481023421,-0.0778503292353676,-0.4297485515342806,-0.7297664296076262,-0.7176559515210558,-0.6327335463714048,0.9659812546299692,-0.1404971185775894,1.554624399371167,-0.6453913329600318,-0.4583270968395308,-0.4810861238437501,0.0340952505400944,1.0425635328125338,0.5565297479234149,-0.3216293422613556,1964.199951171875,XAU,9,45,11,18,0,1
2023-11-10,-0.4126071278010934,-0.7133054046632016,-0.7926674213594154,-0.1159620333216188,-0.4283327045489169,1.1788909710906283,0.2060043630068312,-0.0931662631181514,-0.3839103146892295,-0.6760367032945234,-0.647178248561179,-0.4888792410135936,1.1263505714838369,-0.0633606999130212,1.6159959622389584,-0.5572028788211894,-0.2813445490791865,-0.4997040068997789,0.2190541175407924,1.2358365530581694,0.5487764584998814,0.423009844854097,1932.5999755859375,XAU,10,45,11,18,1,13
2023-11-11,-0.470251363226059,-0.7072961153670047,-0.8152573404647924,-0.13051539691868913,-0.4304131430840432,1.2123798810048432,0.17950436482508086,-0.10373368485666094,-0.4031892787797324,-0.6619026255675364,-0.6789619066114081,-0.4897577804283438,1.0601120506141586,-0.11156553104645645,1.5342568455332322,-0.575746541986414,-0.30523227589503066,-0.5159691205336313,0.2294998522311513,1.0446634135192447,0.5383934224865382,0.837821767380069,1936.8999837239583,XAU,11,45,11,18,0,12
2023-11-12,-0.5278955986510245,-0.7012868260708076,-0.8378472595701694,-0.14506876051575945,-0.4324935816191695,1.2458687909190578,0.15300436664333053,-0.11430110659517047,-0.4224682428702352,-0.6477685478405495,-0.7107455646616371,-0.4906363198430939,0.9938735297444803,-0.15977036217989166,1.452517728827506,-0.5942902051516386,-0.3291200027108748,-0.5322342341674836,0.23994558692151022,0.8534902739803203,0.5280103864731951,1.252633689906041,1941.1999918619792,XAU,12,45,11,18,0,11
2023-11-13,-0.5855398340759902,-0.6952775367746107,-0.8604371786755464,-0.1596221241128298,-0.4345740201542958,1.2793577008332726,0.1265043684615802,-0.12486852833368,-0.4417472069607381,-0.6336344701135626,-0.7425292227118662,-0.4915148592578441,0.927635008874802,-0.2079751933133269,1.3707786121217798,-0.6128338683168632,-0.353007729526719,-0.548499347801336,0.2503913216118691,0.6623171344413956,0.5176273504598519,1.6674456124320132,1945.5,XAU,13,46,11,18,0,10
2023-11-14,-0.659285058280627,-0.7350341806655822,-0.8551945217930353,-0.2018590460593169,-0.472608019204698,2.4184902415994807,0.160381664483265,-0.2202660492135898,-0.4316546297724862,-0.6176281098717973,-0.7753569948800193,-0.5015789196822605,0.811717597352865,-0.2759471606363332,1.4550688442371325,-0.5857536514824653,-0.2758605740532903,-0.5970143039549126,0.1194191493401028,0.6727115439396139,0.4162784274479801,2.039974194733399,1961.800048828125,XAU,14,46,11,18,0,9
2023-11-15,-0.5125784055904411,-0.6929423762281384,-0.7823951120024637,-0.0988742594531232,-0.4097344639886791,2.761701309141364,0.320601001175588,-0.1324009548334095,-0.3647826054027415,-0.548567001394457,-0.6853021522090659,-0.5145482490623844,1.088567578457153,-0.0243431855187071,1.435135669509485,-0.5336584096104193,-0.1500244872487538,-0.5757990843412432,0.1540263225316403,0.4956286039427166,0.4955498382278035,2.871134721724017,1960.0999755859375,XAU,15,46,11,18,0,8
2023-11-16,-0.6076913940416345,-0.7323723118775164,-0.85109934027013,-0.172225941347265,-0.3679371339023047,2.321866578162781,0.0490611048109679,-0.2453344931960235,-0.3592423962539121,-0.6049598564712136,-0.735728742601703,-0.2607112470699045,0.8167418116909391,-0.2232172673260135,1.24531889322027,-0.5803579485139387,-0.2611076242316403,-0.5800854451891142,0.1250672778208979,0.4343960825350377,0.356484993498372,4.274125331734436,1983.9000244140625,XAU,16,46,11,18,0,7
2023-11-17,-0.6370588511036411,-0.7514927778199613,-0.8383465602256468,-0.1561031929282734,-0.2695987012408167,1.9933405121622283,0.1695488078993671,-0.2517436631124601,-0.3540180820939986,-0.6204990656729458,-0.7235909159808349,-0.2554922010416853,0.7628497906296225,-0.2790477085453043,1.1634970376363942,-0.5931091793193358,-0.2515728445239171,-0.5929445277327272,0.1588569587323202,0.6332757842675902,0.3603616382101389,4.54034011079052,1981.5999755859375,XAU,17,46,11,18,0,6
2023-11-18,-0.6224881301564744,-0.7247866106833568,-0.8159169670188176,-0.1414393550373205,-0.30969585421615903,1.807246337902085,0.14903536571451043,-0.22426131870789076,-0.3187654506331772,-0.6103572288550084,-0.6902616942692051,-0.3734194455193103,0.817988477729983,-0.297248565002099,1.1952250991047633,-0.5941081799651755,-0.26271747971212595,-0.5950129948555541,0.1387499516406014,0.6565424624979427,0.3565358032236061,3.3059562920007917,1980.2999674479167,XAU,18,46,11,18,0,5
2023-11-19,-0.6079174092093078,-0.6980804435467525,-0.7934873738119883,-0.1267755171463676,-0.34979300719150136,1.6211521636419421,0.12852192352965378,-0.19677897430332145,-0.2835128191723558,-0.6002153920370712,-0.6569324725575753,-0.49134668999693526,0.8731271648303434,-0.3154494214588937,1.2269531605731325,-0.5951071806110153,-0.27386211490033474,-0.597081461978381,0.1186429445488826,0.6798091407282952,0.3527099682370733,2.071572473211063,1978.9999593098958,XAU,19,46,11,18,0,4
2023-11-20,-0.5933466882621411,-0.671374276410148,-0.7710577806051591,-0.1121116792554147,-0.3898901601668437,1.435057989381799,0.1080084813447971,-0.1692966298987521,-0.2482601877115344,-0.5900735552191338,-0.6236032508459455,-0.6092739344745602,0.9282658519307038,-0.3336502779156884,1.2586812220415016,-0.596106181256855,-0.2850067500885436,-0.5991499291012079,0.0985359374571638,0.7030758189586477,0.3488841332505405,0.8371886544213345,1977.699951171875,XAU,20,47,11,18,0,3
2023-11-21,-0.7776071088581383,-0.7702008415558044,-0.9736936837796512,-0.1640037295628517,-0.4871930875453645,1.4154499357478163,-0.223771593830282,-0.2781732297781782,-0.3051186086402563,-0.7277157468925202,-0.6510936765033943,-0.6207384389165479,0.6925107898965835,-0.5862831959234589,1.2133541066283051,-0.6191238158255971,-0.3563403946218214,-0.6355562936234308,-0.0279028685339643,0.3666119333224231,0.2149854016651639,0.2794284312320449,1999.300048828125,XAU,21,47,11,18,0,2
2023-11-22,-0.5935395268914405,-0.7081048521617691,-0.8961119814723985,-0.1119995803395631,-0.4169452890926781,1.990437173748613,0.0499866337135551,-0.1166225035339763,-0.2578923077972984,-0.6617573305590222,-0.6610213470884592,-0.502648824118045,0.886720330677749,-0.3952016416041875,1.2944657868413936,-0.5657999039449259,-0.260296219763523,-0.6063996377346224,0.0987836623905319,0.6148178328556045,0.3507833183856357,0.7356815922802087,1991.4000244140625,XAU,22,47,11,18,0,1
2023-11-23,-0.5855522752778805,-0.6963969141925297,-0.9081089394237283,-0.10579514904047725,-0.3978528658139377,2.0968718768970227,0.14977113670717573,-0.10996225273421505,-0.24922393513534624,-0.6571446738330257,-0.654318752676851,-0.43724982817943703,0.8987964691764385,-0.32608754767311954,1.3120029815559455,-0.5696118961678083,-0.2695916196090047,-0.5885272087390928,0.14217268446997183,0.8246589118771854,0.36583260970559706,0.8574943695589885,1996.7999877929688,XAU,23,47,11,18,1,32
2023-11-24,-0.5775650236643204,-0.6846889762232904,-0.920105897375058,-0.0995907177413914,-0.3787604425351973,2.203306580045432,0.2495556397007964,-0.1033020019344538,-0.2405555624733941,-0.6525320171070291,-0.6476161582652429,-0.371850832240829,0.910872607675128,-0.2569734537420515,1.3295401762704977,-0.5734238883906907,-0.2788870194544864,-0.5706547797435633,0.1855617065494118,1.0344999908987664,0.3808819010255584,0.9793071468377684,2002.199951171875,XAU,24,47,11,18,0,31
2023-11-25,-0.6177397381016841,-0.6618640315851804,-0.9347161674727159,-0.10979171908387904,-0.38181562832960614,2.014047252635502,0.18510161104548895,-0.12759517862802644,-0.24894685775100034,-0.6439461243043204,-0.6615777500065635,-0.46161552445618076,0.8849629821648798,-0.2936564110456136,1.2719424255672163,-0.5844183928998877,-0.2899922761372183,-0.5788620498615981,0.1623498802928117,0.9433441694204633,0.3535847194525872,0.9169260557645631,2005.3999837239583,XAU,25,47,11,18,0,30
2023-11-26,-0.6579144525390478,-0.6390390869470705,-0.9493264375703737,-0.11999272042636666,-0.38487081412401497,1.824787925225572,0.12064758239018153,-0.15188835532159906,-0.2573381530286066,-0.6353602315016116,-0.675539341747884,-0.5513802166715326,0.8590533566546317,-0.3303393683491756,1.2143446748639348,-0.5954128974090849,-0.3010975328199501,-0.5870693199796327,0.1391380540362116,0.85218834794216,0.326287537879616,0.8545449646913578,2008.6000162760417,XAU,26,47,11,18,0,29
2023-11-27,-0.6980891669764115,-0.6162141423089604,-0.9639367076680316,-0.1301937217688543,-0.3879259999184238,1.635528597815642,0.0561935537348741,-0.1761815320151717,-0.2657294483062128,-0.6267743386989029,-0.6895009334892046,-0.6411449088868844,0.8331437311443834,-0.3670223256527377,1.1567469241606534,-0.6064074019182819,-0.312202789502682,-0.5952765900976675,0.1159262277796115,0.7610325264638569,0.2989903563066448,0.7921638736181524,2011.800048828125,XAU,27,48,11,18,0,28
2023-11-28,-0.6589429252286444,-0.6307339135050299,-0.9417567647889408,-0.0912466593093137,-0.3501214147850371,1.6506624246189805,0.0681960475985849,-0.1367089741999218,-0.2330691189437,-0.6345614154843371,-0.6820770760356095,-0.6731811530901024,0.9284010325855396,-0.323189358532543,1.2120647591104672,-0.5782661859265478,-0.2651957348660244,-0.5767476914227343,0.1498149986643809,0.7876800126320133,0.3383006048078962,0.8529058372901038,2039.699951171875,XAU,28,48,11,18,0,27
